"","row","column","cor","p"
"3539","LoanDel_Leases__Perc_","US_CivilianLaborForce__000s_",-0.436791383614494,3.16529939592414e-07
"3540","LoanDel_C.I__Perc_","US_CivilianLaborForce__000s_",-0.757837729481116,0
"3541","LoanDel_Agr__Perc_","US_CivilianLaborForce__000s_",-0.810826507340323,0
"3542","LoanDel_All__Perc_","US_CivilianLaborForce__000s_",-0.346227782138617,4.1708468829782e-05
"3543","LoanChargOff_AllRE__Perc_","US_CivilianLaborForce__000s_",0.0839192454497429,0.335027736157524
"3544","LoanChargOff_AllCons__Perc_","US_CivilianLaborForce__000s_",0.490624464597483,1.76688885744625e-09
"3545","LoanChargOff_Leases__Perc_","US_CivilianLaborForce__000s_",-0.117434714558137,0.176583285457994
"3546","LoanChargOff_C.I__Perc_","US_CivilianLaborForce__000s_",-0.308989989488576,0.000280562336332668
"3547","LoanChargOff_Agr__Perc_","US_CivilianLaborForce__000s_",-0.516845784950103,1.62473146048114e-10
"3548","LoanChargOff_All__Perc_","US_CivilianLaborForce__000s_",-0.0507079317328614,0.560659639049423
"3549","FX_USCAD","US_CivilianLaborForce__000s_",0.302168724613998,2.15323524563882e-05
"3550","US_TotalReserves__USD_M_","US_CivilianLaborForce__000s_",0.538409465371921,0
"3551","US_MonetaryBase__USD_M_","US_CivilianLaborForce__000s_",0.690655892750665,0
"3552","Ttl_Loans_atFincos__USD_M_","US_CivilianLaborForce__000s_",0.885361602722366,0
"3553","Cons_Loans_atFincos__USD_M_","US_CivilianLaborForce__000s_",0.880321522521451,0
"3554","RE_Loans_atFincos__USD_M_","US_CivilianLaborForce__000s_",0.720001666939743,0
"3555","Biz_Loans_atFincos__USD_M_","US_CivilianLaborForce__000s_",0.858581757586563,0
"3556","All_Mtgs__USD_M_","US_CivilianLaborForce__000s_",0.887767982258528,0
"3557","Res_Mtgs","US_CivilianLaborForce__000s_",0.88262493559999,0
"3558","Murb_Mtgs__USD_M_","US_CivilianLaborForce__000s_",0.866545532753188,0
"3559","Ind_Mtgs","US_CivilianLaborForce__000s_",0.892874015114571,0
"3560","Farm_Mtgs__USD_M_","US_CivilianLaborForce__000s_",0.817467788096516,0
"3561","Ttl_ConsCrd__USD_M_","US_CivilianLaborForce__000s_",0.893360253632809,0
"3562","Ttl_Cons_Rvlving__USD_M_","US_CivilianLaborForce__000s_",0.944820851280763,0
"3563","Ttl_Cons_NonRvlving__USD_M_","US_CivilianLaborForce__000s_",0.869785135927743,0
"3564","Stud_Loans__USD_M_","US_CivilianLaborForce__000s_",0.917432506650425,0
"3565","Auto_Loans__USD_M_","US_CivilianLaborForce__000s_",0.912110753211407,0
"3566","Ttl_IndCapUtil__USD_M_","US_CivilianLaborForce__000s_",0.985198690675085,0
"3567","OECD_USBCI__Index_","US_CivilianLaborForce__000s_",-0.112391249824822,0.062714576648927
"3568","OECD_USCLI__Index_","US_CivilianLaborForce__000s_",-0.156304915550151,0.0124507155798641
"3569","OECD_USCCI__Index_","US_CivilianLaborForce__000s_",-0.170465604889789,0.0088331054248294
"3570","US_NonfarmEmployees__000s_","US_CivilianLaborForce__000s_",0.996478706381346,0
"3571","USCPI_UrbanB8284__Index_8284_","US_LaborParticipation__Perc_",0.751798380234444,0
"3572","USCPI_UrbanB67__Index_67_","US_LaborParticipation__Perc_",0.751777669726168,0
"3573","USCPI_FoodBev__Index_8284_","US_LaborParticipation__Perc_",0.500393299638703,1.62092561595273e-14
"3574","USCPI_Housing__Index_8284_","US_LaborParticipation__Perc_",0.529467652925877,2.22044604925031e-16
"3575","USCPI_Transportation__Index_8284_","US_LaborParticipation__Perc_",0.763952925961494,0
"3576","US_Total_Employment__Index_8284_","US_LaborParticipation__Perc_",0.837983142757642,0
"3577","X10Year_Treasury_Rate__Perc_","US_LaborParticipation__Perc_",0.102830331901439,0.122384945535276
"3578","X3Month_Tbill__Perc_","US_LaborParticipation__Perc_",0.203586394288508,0.000569260773141567
"3579","Federal_funds_effective_rate__Index_8284_","US_LaborParticipation__Perc_",0.110763459861968,0.0763157104674912
"3580","Prime_Rate__Perc_","US_LaborParticipation__Perc_",0.405772142236911,1.75059966522895e-12
"3581","X13Mos_Libor_USD__Perc_","US_LaborParticipation__Perc_",0.642073381435977,0
"3582","Total_Consumer_Debt__USD_M_","US_LaborParticipation__Perc_",0.543813342922141,0
"3583","Total_Consumer_Revolving_Debt__USD_M_","US_LaborParticipation__Perc_",0.410778282096392,1.26185062399031e-09
"3584","Total_Consumer_Non_Revolving_Debt__USD_M_","US_LaborParticipation__Perc_",0.496162529343802,0
"3585","US_GDP_Y______Gross_domestic_product__USD_M_","US_LaborParticipation__Perc_",0.728614275521614,0
"3586","US_GDP_C__Personal_consumption_expenditures__USD_M_","US_LaborParticipation__Perc_",0.709327074112842,0
"3587","US_GDP_C____Goods__USD_M_","US_LaborParticipation__Perc_",-0.847569829998189,0
"3588","US_GDP_C______Durable_goods__USD_M_","US_LaborParticipation__Perc_",-0.854418042815252,0
"3589","US_GDP_C______Nondurable_goods__USD_M_","US_LaborParticipation__Perc_",-0.827721543876743,0
"3590","US_GDP_C____Services__USD_M_","US_LaborParticipation__Perc_",-0.895820683864951,0
"3591","US_GDP_I__Gross_private_domestic_investment__USD_M_","US_LaborParticipation__Perc_",0.681581452530918,0
"3592","US_GDP_I____Fixed_investment__USD_M_","US_LaborParticipation__Perc_",-0.64824674579524,3.99102617620883e-09
"3593","US_GDP_I______Nonresidential__USD_M_","US_LaborParticipation__Perc_",-0.867322949497917,0
"3594","US_GDP_I________Structures__USD_M_","US_LaborParticipation__Perc_",-0.0454177378483732,0.717267947380404
"3595","US_GDP_I________Equipment__USD_M_","US_LaborParticipation__Perc_",-0.883821685564353,0
"3596","US_GDP_I________Intellectual_property_products__USD_M_","US_LaborParticipation__Perc_",-0.921897340497084,0
"3597","US_GDP_I______Residential__USD_M_","US_LaborParticipation__Perc_",0.511229949850083,1.15208574287262e-05
"3598","US_GDP_I____Change_in_private_inventories__USD_M_","US_LaborParticipation__Perc_",-0.255104183190691,0.0387137585879151
"3599","US_GDP_X__Net_exports_of_goods_and_services__USD_M_","US_LaborParticipation__Perc_",-0.224899667956214,0.0694441768204537
"3600","US_GDP_X____Exports__USD_M_","US_LaborParticipation__Perc_",0.579552943956703,0
"3601","US_GDP_X______Goods__USD_M_","US_LaborParticipation__Perc_",-0.921144318781831,0
"3602","US_GDP_X______Services__USD_M_","US_LaborParticipation__Perc_",-0.934824703765173,0
"3603","US_GDP_M____Imports__USD_M_","US_LaborParticipation__Perc_",0.578726532567228,0
"3604","US_GDP_M______Goods__USD_M_","US_LaborParticipation__Perc_",-0.834528290091831,0
"3605","US_GDP_M______Services__USD_M_","US_LaborParticipation__Perc_",-0.889908664178549,0
"3606","US_GDP_G__Government_consumption_expenditures_and_gross_investment__USD_M_","US_LaborParticipation__Perc_",0.793713152573503,0
"3607","US_GDP_G____Federal__USD_M_","US_LaborParticipation__Perc_",-0.507461481374496,1.36906743264387e-05
"3608","US_GDP_G______National_defense__USD_M_","US_LaborParticipation__Perc_",-0.226551138095476,0.0673685672202438
"3609","US_GDP_G______Nondefense__USD_M_","US_LaborParticipation__Perc_",-0.846358403718184,0
"3610","US_GDP_G____State_and_local__USD_M_","US_LaborParticipation__Perc_",0.468804280430775,7.18219725943658e-05
"3611","US_GDP_Res__Residual__USD_M_","US_LaborParticipation__Perc_",0.481855219764862,0
"3612","SP500__Index_","US_LaborParticipation__Perc_",-0.749050932951844,2.22044604925031e-16
"3613","SP500_CHANGE__Q_Q_","US_LaborParticipation__Perc_",-0.139276199771538,0.206399049709517
"3614","SP500_AVG_DAILY_CHANGE__D_D_Qtrly_mean_","US_LaborParticipation__Perc_",-0.136815883474081,0.214607752610475
"3615","SP500_DAILY_GAP__D_D_gap__Qtrly_mean_","US_LaborParticipation__Perc_",0.24975331364566,0.021953779407454
"3616","SP500_DAILY_NON_GAP_CHANGE__Intraday__Qtrly_mean_","US_LaborParticipation__Perc_",-0.19971892476147,0.0685423863450829
"3617","SP500_AVG_DAILY_INTRA_DAY_VOLATILITY__Day_range___open__Qtrly_mean_","US_LaborParticipation__Perc_",0.391261709379725,0.00023314668827723
"3618","SP500_QTRLY_RETURN__Q_Q_","US_LaborParticipation__Perc_",-0.139276199771538,0.206399049709517
"3619","SP500_QTRLY_AVG_VOLUME__000s_","US_LaborParticipation__Perc_",-0.653910852812134,1.53894674781441e-11
"3620","US_HousingPrices_Base80__Index_80_","US_LaborParticipation__Perc_",0.143778088177389,0.0583925378466994
"3621","LoanDel_AllRE__Perc_","US_LaborParticipation__Perc_",-0.319825222753019,0.00026161089365706
"3622","LoanDel_AllCons__Perc_","US_LaborParticipation__Perc_",0.66237627311407,0
"3623","LoanDel_Leases__Perc_","US_LaborParticipation__Perc_",0.432995521117983,4.10739171119445e-07
"3624","LoanDel_C.I__Perc_","US_LaborParticipation__Perc_",0.382288378760734,9.98986062894502e-06
"3625","LoanDel_Agr__Perc_","US_LaborParticipation__Perc_",0.377923401597805,1.28391004210471e-05
"3626","LoanDel_All__Perc_","US_LaborParticipation__Perc_",-0.0970573461462957,0.264580391219918
"3627","LoanChargOff_AllRE__Perc_","US_LaborParticipation__Perc_",-0.119117930843352,0.170419378328517
"3628","LoanChargOff_AllCons__Perc_","US_LaborParticipation__Perc_",-0.0172897352471966,0.842823727000185
"3629","LoanChargOff_Leases__Perc_","US_LaborParticipation__Perc_",0.127617787518116,0.141708615043085
"3630","LoanChargOff_C.I__Perc_","US_LaborParticipation__Perc_",0.192042344689369,0.0262186573965164
"3631","LoanChargOff_Agr__Perc_","US_LaborParticipation__Perc_",-0.0260459832133306,0.765146019516089
"3632","LoanChargOff_All__Perc_","US_LaborParticipation__Perc_",0.0238709732219043,0.784256226100178
"3633","FX_USCAD","US_LaborParticipation__Perc_",0.647681758757277,0
"3634","US_TotalReserves__USD_M_","US_LaborParticipation__Perc_",-0.043931156577377,0.499088294700451
"3635","US_MonetaryBase__USD_M_","US_LaborParticipation__Perc_",0.118854114757428,0.0666074025010162
"3636","Ttl_Loans_atFincos__USD_M_","US_LaborParticipation__Perc_",0.660737900544145,0
"3637","Cons_Loans_atFincos__USD_M_","US_LaborParticipation__Perc_",0.564529254678597,0
"3638","RE_Loans_atFincos__USD_M_","US_LaborParticipation__Perc_",0.446611128220932,7.50444151265128e-11
"3639","Biz_Loans_atFincos__USD_M_","US_LaborParticipation__Perc_",0.271590075640233,0.000684049218736327
"3640","All_Mtgs__USD_M_","US_LaborParticipation__Perc_",0.532505316580173,0
"3641","Res_Mtgs","US_LaborParticipation__Perc_",0.533468291916365,0
"3642","Murb_Mtgs__USD_M_","US_LaborParticipation__Perc_",0.466316037377039,6.66133814775094e-16
"3643","Ind_Mtgs","US_LaborParticipation__Perc_",0.535751785566441,0
"3644","Farm_Mtgs__USD_M_","US_LaborParticipation__Perc_",0.527552760857602,0
"3645","Ttl_ConsCrd__USD_M_","US_LaborParticipation__Perc_",0.539237957321098,0
"3646","Ttl_Cons_Rvlving__USD_M_","US_LaborParticipation__Perc_",0.415756866826931,6.89101220530119e-10
"3647","Ttl_Cons_NonRvlving__USD_M_","US_LaborParticipation__Perc_",0.487570029557483,0
"3648","Stud_Loans__USD_M_","US_LaborParticipation__Perc_",-0.950778279877775,0
"3649","Auto_Loans__USD_M_","US_LaborParticipation__Perc_",0.594639953134551,0
"3650","Ttl_IndCapUtil__USD_M_","US_LaborParticipation__Perc_",0.787825782565651,0
"3651","OECD_USBCI__Index_","US_LaborParticipation__Perc_",-0.199137753235671,0.000898230329777094
"3652","OECD_USCLI__Index_","US_LaborParticipation__Perc_",-0.167401708393211,0.00738450628923348
"3653","OECD_USCCI__Index_","US_LaborParticipation__Perc_",-0.0938897408829199,0.151344343492849
"3654","US_NonfarmEmployees__000s_","US_LaborParticipation__Perc_",0.837983142757642,0
"3655","US_CivilianLaborForce__000s_","US_LaborParticipation__Perc_",0.840965603819709,0
"3656","USCPI_UrbanB8284__Index_8284_","US_Employed__000s_",0.979064369092018,0
"3657","USCPI_UrbanB67__Index_67_","US_Employed__000s_",0.97905909167721,0
"3658","USCPI_FoodBev__Index_8284_","US_Employed__000s_",0.979750718438582,0
"3659","USCPI_Housing__Index_8284_","US_Employed__000s_",0.986314212788601,0
"3660","USCPI_Transportation__Index_8284_","US_Employed__000s_",0.97673956012552,0
"3661","US_Total_Employment__Index_8284_","US_Employed__000s_",0.99915830820746,0
"3662","X10Year_Treasury_Rate__Perc_","US_Employed__000s_",-0.416141662991096,6.40500985582548e-11
"3663","X3Month_Tbill__Perc_","US_Employed__000s_",-0.112922492827484,0.0577863208752598
"3664","Federal_funds_effective_rate__Index_8284_","US_Employed__000s_",-0.248271394044287,5.72491401003017e-05
"3665","Prime_Rate__Perc_","US_Employed__000s_",0.113956185188813,0.0572895356953671
"3666","X13Mos_Libor_USD__Perc_","US_Employed__000s_",-0.666124024002299,0
"3667","Total_Consumer_Debt__USD_M_","US_Employed__000s_",0.897140026075179,0
"3668","Total_Consumer_Revolving_Debt__USD_M_","US_Employed__000s_",0.947043646376908,0
"3669","Total_Consumer_Non_Revolving_Debt__USD_M_","US_Employed__000s_",0.874843071561201,0
"3670","US_GDP_Y______Gross_domestic_product__USD_M_","US_Employed__000s_",0.980085488659655,0
"3671","US_GDP_C__Personal_consumption_expenditures__USD_M_","US_Employed__000s_",0.973612804955215,0
"3672","US_GDP_C____Goods__USD_M_","US_Employed__000s_",0.941190247322658,0
"3673","US_GDP_C______Durable_goods__USD_M_","US_Employed__000s_",0.938536720026952,0
"3674","US_GDP_C______Nondurable_goods__USD_M_","US_Employed__000s_",0.93151772893416,0
"3675","US_GDP_C____Services__USD_M_","US_Employed__000s_",0.865496534958192,0
"3676","US_GDP_I__Gross_private_domestic_investment__USD_M_","US_Employed__000s_",0.957203295447998,0
"3677","US_GDP_I____Fixed_investment__USD_M_","US_Employed__000s_",0.945039095739787,0
"3678","US_GDP_I______Nonresidential__USD_M_","US_Employed__000s_",0.919738420038783,0
"3679","US_GDP_I________Structures__USD_M_","US_Employed__000s_",0.557731962201334,1.14521716176874e-06
"3680","US_GDP_I________Equipment__USD_M_","US_Employed__000s_",0.891510618946434,0
"3681","US_GDP_I________Intellectual_property_products__USD_M_","US_Employed__000s_",0.859784388587975,0
"3682","US_GDP_I______Residential__USD_M_","US_Employed__000s_",-0.0261826564894625,0.834697670469036
"3683","US_GDP_I____Change_in_private_inventories__USD_M_","US_Employed__000s_",0.125242675926472,0.316349437399643
"3684","US_GDP_X__Net_exports_of_goods_and_services__USD_M_","US_Employed__000s_",-0.399184135357684,0.000899511623118521
"3685","US_GDP_X____Exports__USD_M_","US_Employed__000s_",0.913900877589654,0
"3686","US_GDP_X______Goods__USD_M_","US_Employed__000s_",0.789497302682543,3.33066907387547e-15
"3687","US_GDP_X______Services__USD_M_","US_Employed__000s_",0.739471228753428,1.32960309429109e-12
"3688","US_GDP_M____Imports__USD_M_","US_Employed__000s_",0.912808104625777,0
"3689","US_GDP_M______Goods__USD_M_","US_Employed__000s_",0.923812172808084,0
"3690","US_GDP_M______Services__USD_M_","US_Employed__000s_",0.830876513399973,0
"3691","US_GDP_G__Government_consumption_expenditures_and_gross_investment__USD_M_","US_Employed__000s_",0.982109543237232,0
"3692","US_GDP_G____Federal__USD_M_","US_Employed__000s_",0.175137788952438,0.159564339765448
"3693","US_GDP_G______National_defense__USD_M_","US_Employed__000s_",-0.0770463605973594,0.538631810404216
"3694","US_GDP_G______Nondefense__USD_M_","US_Employed__000s_",0.544518025420526,2.28639950661247e-06
"3695","US_GDP_G____State_and_local__USD_M_","US_Employed__000s_",-0.0405009790026059,0.746788138048025
"3696","US_GDP_Res__Residual__USD_M_","US_Employed__000s_",0.7329602017019,0
"3697","SP500__Index_","US_Employed__000s_",0.834321600519707,0
"3698","SP500_CHANGE__Q_Q_","US_Employed__000s_",-0.00453800545188661,0.967321002203326
"3699","SP500_AVG_DAILY_CHANGE__D_D_Qtrly_mean_","US_Employed__000s_",-0.00747974336221027,0.946162389465981
"3700","SP500_DAILY_GAP__D_D_gap__Qtrly_mean_","US_Employed__000s_",-0.193505132778796,0.0777925925782283
"3701","SP500_DAILY_NON_GAP_CHANGE__Intraday__Qtrly_mean_","US_Employed__000s_",0.0447824966453172,0.685851368864686
"3702","SP500_AVG_DAILY_INTRA_DAY_VOLATILITY__Day_range___open__Qtrly_mean_","US_Employed__000s_",-0.376185974642435,0.00042089943480228
"3703","SP500_QTRLY_RETURN__Q_Q_","US_Employed__000s_",-0.00453800545188661,0.967321002203326
"3704","SP500_QTRLY_AVG_VOLUME__000s_","US_Employed__000s_",0.556748876302422,3.80896962859367e-08
"3705","US_HousingPrices_Base80__Index_80_","US_Employed__000s_",0.965100505618195,0
"3706","LoanDel_AllRE__Perc_","US_Employed__000s_",-0.194407299899805,0.0291594423320429
"3707","LoanDel_AllCons__Perc_","US_Employed__000s_",-0.500538704812521,2.39655584266529e-09
"3708","LoanDel_Leases__Perc_","US_Employed__000s_",-0.485779319269502,8.12500244862235e-09
"3709","LoanDel_C.I__Perc_","US_Employed__000s_",-0.80709934181414,0
"3710","LoanDel_Agr__Perc_","US_Employed__000s_",-0.825125132781148,0
"3711","LoanDel_All__Perc_","US_Employed__000s_",-0.480416445147321,4.24226009876350e-09
"3712","LoanChargOff_AllRE__Perc_","US_Employed__000s_",-0.0638741985865388,0.463424655650985
"3713","LoanChargOff_AllCons__Perc_","US_Employed__000s_",0.390844836675413,3.02572423249714e-06
"3714","LoanChargOff_Leases__Perc_","US_Employed__000s_",-0.194739812173391,0.0241465660556792
"3715","LoanChargOff_C.I__Perc_","US_Employed__000s_",-0.395811804533919,2.20442528187093e-06
"3716","LoanChargOff_Agr__Perc_","US_Employed__000s_",-0.542937214770701,1.2247092229245e-11
"3717","LoanChargOff_All__Perc_","US_Employed__000s_",-0.183858152085538,0.0334586814760831
"3718","FX_USCAD","US_Employed__000s_",0.335968755281331,2.01865422577718e-06
"3719","US_TotalReserves__USD_M_","US_Employed__000s_",0.533487515831723,0
"3720","US_MonetaryBase__USD_M_","US_Employed__000s_",0.689243119117864,0
"3721","Ttl_Loans_atFincos__USD_M_","US_Employed__000s_",0.890541535884469,0
"3722","Cons_Loans_atFincos__USD_M_","US_Employed__000s_",0.883373277082615,0
"3723","RE_Loans_atFincos__USD_M_","US_Employed__000s_",0.718079425340106,0
"3724","Biz_Loans_atFincos__USD_M_","US_Employed__000s_",0.87672276883945,0
"3725","All_Mtgs__USD_M_","US_Employed__000s_",0.887510564040841,0
"3726","Res_Mtgs","US_Employed__000s_",0.882538815290921,0
"3727","Murb_Mtgs__USD_M_","US_Employed__000s_",0.867676487977033,0
"3728","Ind_Mtgs","US_Employed__000s_",0.892197154783851,0
"3729","Farm_Mtgs__USD_M_","US_Employed__000s_",0.80388595769324,0
"3730","Ttl_ConsCrd__USD_M_","US_Employed__000s_",0.898545266210971,0
"3731","Ttl_Cons_Rvlving__USD_M_","US_Employed__000s_",0.94981002955671,0
"3732","Ttl_Cons_NonRvlving__USD_M_","US_Employed__000s_",0.874239865276857,0
"3733","Stud_Loans__USD_M_","US_Employed__000s_",0.69370209642431,1.66622182717902e-08
"3734","Auto_Loans__USD_M_","US_Employed__000s_",0.919602126702205,0
"3735","Ttl_IndCapUtil__USD_M_","US_Employed__000s_",0.989547139274402,0
"3736","OECD_USBCI__Index_","US_Employed__000s_",-0.105438453942491,0.0809147634562879
"3737","OECD_USCLI__Index_","US_Employed__000s_",-0.137710379247339,0.0278963920710305
"3738","OECD_USCCI__Index_","US_Employed__000s_",-0.131386499112201,0.0442085652717719
"3739","US_NonfarmEmployees__000s_","US_Employed__000s_",0.99915830820746,0
"3740","US_CivilianLaborForce__000s_","US_Employed__000s_",0.998264408905197,0
"3741","US_LaborParticipation__Perc_","US_Employed__000s_",0.838946564075812,0
"3742","USCPI_UrbanB8284__Index_8284_","US_Employment_Ratio__Perc_",0.692854445327954,0
"3743","USCPI_UrbanB67__Index_67_","US_Employment_Ratio__Perc_",0.692831063529962,0
"3744","USCPI_FoodBev__Index_8284_","US_Employment_Ratio__Perc_",0.446439055958334,1.55933044254652e-11
"3745","USCPI_Housing__Index_8284_","US_Employment_Ratio__Perc_",0.480879912850556,2.23820961764432e-13
"3746","USCPI_Transportation__Index_8284_","US_Employment_Ratio__Perc_",0.690840379318128,0
"3747","US_Total_Employment__Index_8284_","US_Employment_Ratio__Perc_",0.789323269379659,0
"3748","X10Year_Treasury_Rate__Perc_","US_Employment_Ratio__Perc_",-0.012996743870336,0.845594230260719
"3749","X3Month_Tbill__Perc_","US_Employment_Ratio__Perc_",0.161421209193982,0.00650108173638242
"3750","Federal_funds_effective_rate__Index_8284_","US_Employment_Ratio__Perc_",0.0890493840582675,0.154608478456923
"3751","Prime_Rate__Perc_","US_Employment_Ratio__Perc_",0.33751395476495,7.34420968484528e-09
"3752","X13Mos_Libor_USD__Perc_","US_Employment_Ratio__Perc_",0.699915587312736,0
"3753","Total_Consumer_Debt__USD_M_","US_Employment_Ratio__Perc_",0.516698344591055,0
"3754","Total_Consumer_Revolving_Debt__USD_M_","US_Employment_Ratio__Perc_",0.420793426843722,4.50584902722539e-10
"3755","Total_Consumer_Non_Revolving_Debt__USD_M_","US_Employment_Ratio__Perc_",0.46375754481824,2.22044604925031e-16
"3756","US_GDP_Y______Gross_domestic_product__USD_M_","US_Employment_Ratio__Perc_",0.680741786139384,0
"3757","US_GDP_C__Personal_consumption_expenditures__USD_M_","US_Employment_Ratio__Perc_",0.660771794731629,0
"3758","US_GDP_C____Goods__USD_M_","US_Employment_Ratio__Perc_",-0.435875636768764,0.00025404059564349
"3759","US_GDP_C______Durable_goods__USD_M_","US_Employment_Ratio__Perc_",-0.41094678393766,0.000609126194333065
"3760","US_GDP_C______Nondurable_goods__USD_M_","US_Employment_Ratio__Perc_",-0.453713945174641,0.000130203446953914
"3761","US_GDP_C____Services__USD_M_","US_Employment_Ratio__Perc_",-0.603304769329207,8.25873796017618e-08
"3762","US_GDP_I__Gross_private_domestic_investment__USD_M_","US_Employment_Ratio__Perc_",0.672376471598472,0
"3763","US_GDP_I____Fixed_investment__USD_M_","US_Employment_Ratio__Perc_",-0.0582865001927422,0.642024617600454
"3764","US_GDP_I______Nonresidential__USD_M_","US_Employment_Ratio__Perc_",-0.464829309226753,8.42340995457214e-05
"3765","US_GDP_I________Structures__USD_M_","US_Employment_Ratio__Perc_",0.273351727136968,0.0263664834015511
"3766","US_GDP_I________Equipment__USD_M_","US_Employment_Ratio__Perc_",-0.465240737602271,8.2863199643235e-05
"3767","US_GDP_I________Intellectual_property_products__USD_M_","US_Employment_Ratio__Perc_",-0.608449682821004,5.97862648277214e-08
"3768","US_GDP_I______Residential__USD_M_","US_Employment_Ratio__Perc_",0.849719381188272,0
"3769","US_GDP_I____Change_in_private_inventories__USD_M_","US_Employment_Ratio__Perc_",-0.000222961458878422,0.99858236891059
"3770","US_GDP_X__Net_exports_of_goods_and_services__USD_M_","US_Employment_Ratio__Perc_",-0.702380095967773,4.95510299458601e-11
"3771","US_GDP_X____Exports__USD_M_","US_Employment_Ratio__Perc_",0.543831065846933,0
"3772","US_GDP_X______Goods__USD_M_","US_Employment_Ratio__Perc_",-0.674259612163304,5.43217693049769e-10
"3773","US_GDP_X______Services__USD_M_","US_Employment_Ratio__Perc_",-0.747862386576709,5.38236122338276e-13
"3774","US_GDP_M____Imports__USD_M_","US_Employment_Ratio__Perc_",0.558002600705476,0
"3775","US_GDP_M______Goods__USD_M_","US_Employment_Ratio__Perc_",-0.413057687632245,0.000567110383819402
"3776","US_GDP_M______Services__USD_M_","US_Employment_Ratio__Perc_",-0.641337272402279,6.56733245563146e-09
"3777","US_GDP_G__Government_consumption_expenditures_and_gross_investment__USD_M_","US_Employment_Ratio__Perc_",0.725764862782878,0
"3778","US_GDP_G____Federal__USD_M_","US_Employment_Ratio__Perc_",-0.794469441529313,1.77635683940025e-15
"3779","US_GDP_G______National_defense__USD_M_","US_Employment_Ratio__Perc_",-0.644324115784363,5.30339794302392e-09
"3780","US_GDP_G______Nondefense__USD_M_","US_Employment_Ratio__Perc_",-0.853304209887253,0
"3781","US_GDP_G____State_and_local__USD_M_","US_Employment_Ratio__Perc_",0.355439726320682,0.00340360985042953
"3782","US_GDP_Res__Residual__USD_M_","US_Employment_Ratio__Perc_",0.437301560122502,1.33226762955019e-14
"3783","SP500__Index_","US_Employment_Ratio__Perc_",-0.352924030526584,0.000923309676169826
"3784","SP500_CHANGE__Q_Q_","US_Employment_Ratio__Perc_",-0.138733623748598,0.208189798291845
"3785","SP500_AVG_DAILY_CHANGE__D_D_Qtrly_mean_","US_Employment_Ratio__Perc_",-0.139601805894611,0.205329686586529
"3786","SP500_DAILY_GAP__D_D_gap__Qtrly_mean_","US_Employment_Ratio__Perc_",0.315423835710555,0.00347133962766
"3787","SP500_DAILY_NON_GAP_CHANGE__Intraday__Qtrly_mean_","US_Employment_Ratio__Perc_",-0.220061826168301,0.0442823095779161
"3788","SP500_AVG_DAILY_INTRA_DAY_VOLATILITY__Day_range___open__Qtrly_mean_","US_Employment_Ratio__Perc_",0.175181869030781,0.110966800173844
"3789","SP500_QTRLY_RETURN__Q_Q_","US_Employment_Ratio__Perc_",-0.138733623748598,0.208189798291845
"3790","SP500_QTRLY_AVG_VOLUME__000s_","US_Employment_Ratio__Perc_",-0.80843152792778,0
"3791","US_HousingPrices_Base80__Index_80_","US_Employment_Ratio__Perc_",0.252962640926958,0.000757984803033018
"3792","LoanDel_AllRE__Perc_","US_Employment_Ratio__Perc_",-0.700584592973703,0
"3793","LoanDel_AllCons__Perc_","US_Employment_Ratio__Perc_",0.300275524760205,0.000635062995565816
"3794","LoanDel_Leases__Perc_","US_Employment_Ratio__Perc_",0.172475475917276,0.0534538395560564
"3795","LoanDel_C.I__Perc_","US_Employment_Ratio__Perc_",0.130694748400714,0.14465086897348
"3796","LoanDel_Agr__Perc_","US_Employment_Ratio__Perc_",0.232776111098502,0.00871595859465013
"3797","LoanDel_All__Perc_","US_Employment_Ratio__Perc_",-0.502263380938997,6.28030738525354e-10
"3798","LoanChargOff_AllRE__Perc_","US_Employment_Ratio__Perc_",-0.534436484644476,2.91344726122134e-11
"3799","LoanChargOff_AllCons__Perc_","US_Employment_Ratio__Perc_",-0.281295744831235,0.000993112933733942
"3800","LoanChargOff_Leases__Perc_","US_Employment_Ratio__Perc_",-0.15599000931347,0.0718871378293173
"3801","LoanChargOff_C.I__Perc_","US_Employment_Ratio__Perc_",-0.148066541992663,0.0877550342747182
"3802","LoanChargOff_Agr__Perc_","US_Employment_Ratio__Perc_",-0.141439622756669,0.10307002354095
"3803","LoanChargOff_All__Perc_","US_Employment_Ratio__Perc_",-0.389763865447253,3.23941390734106e-06
"3804","FX_USCAD","US_Employment_Ratio__Perc_",0.69268246340299,0
"3805","US_TotalReserves__USD_M_","US_Employment_Ratio__Perc_",-0.0733485358059657,0.258679383554901
"3806","US_MonetaryBase__USD_M_","US_Employment_Ratio__Perc_",0.0980758999571519,0.130555557915397
"3807","Ttl_Loans_atFincos__USD_M_","US_Employment_Ratio__Perc_",0.643478037331909,0
"3808","Cons_Loans_atFincos__USD_M_","US_Employment_Ratio__Perc_",0.534412296751814,0
"3809","RE_Loans_atFincos__USD_M_","US_Employment_Ratio__Perc_",0.432304759017158,3.42893269333899e-10
"3810","Biz_Loans_atFincos__USD_M_","US_Employment_Ratio__Perc_",0.429995437559085,2.90482424780691e-08
"3811","All_Mtgs__USD_M_","US_Employment_Ratio__Perc_",0.484852812711507,0
"3812","Res_Mtgs","US_Employment_Ratio__Perc_",0.488204304222793,0
